[2024-07-11T16:05:05,043] [main] INFO : URL opened successfully
[2024-07-11T16:05:05,141] [main] INFO : Navigating to URL: https://creditcards.chase.com/
[2024-07-11T16:05:07,243] [main] INFO : Expected Apply now URL and Actual Apply now URL is same ( Verifying Ink Cash Apply now URL - Passed
[2024-07-11T16:05:10,437] [main] INFO : Expected Ink cash learn more URL and Actual Ink cash URL is same (Verifying Ink cash Learn more URL - Passed 
[2024-07-11T16:28:45,604] [main] INFO : msedge browser initialized successfully
[2024-07-11T16:28:53,694] [main] INFO : URL opened successfully
[2024-07-11T16:28:53,807] [main] INFO : Navigating to URL: https://creditcards.chase.com/
[2024-07-11T16:28:55,882] [main] INFO : Expected Apply now URL and Actual Apply now URL is same ( Verifying Ink Cash Apply now URL - Passed
[2024-07-11T16:28:59,297] [main] INFO : Expected Ink cash learn more URL and Actual Ink cash URL is same (Verifying Ink cash Learn more URL - Passed 
[2024-07-11T16:29:03,833] [main] INFO : Expected Ink Preferred Apply now URL and Actual Ink Preferred Apply now URL is same (Verifying Ink Preferred Apply now URL - PASSED
[2024-07-11T16:41:47,096] [main] INFO : msedge browser initialized successfully
[2024-07-11T16:41:55,793] [main] INFO : URL opened successfully
[2024-07-11T16:41:55,878] [main] INFO : Navigating to URL: https://creditcards.chase.com/
[2024-07-11T16:41:58,044] [main] INFO : Expected Apply now URL and Actual Apply now URL is same ( Verifying Ink Cash Apply now URL - Passed
[2024-07-11T16:42:01,158] [main] INFO : Expected Ink cash learn more URL and Actual Ink cash URL is same (Verifying Ink cash Learn more URL - Passed 
[2024-07-11T16:42:05,802] [main] INFO : Expected Ink Preferred Apply now URL and Actual Ink Preferred Apply now URL is same (Verifying Ink Preferred Apply now URL - PASSED
[2024-07-11T16:42:08,510] [main] INFO : Expected Ink Preferred Learn more URL and Actual Ink Preferred Learn more URL is same (Varifying Ink Preferred Learn more URL - PASSED
[2024-07-11T16:53:13,683] [main] INFO : msedge browser initialized successfully
[2024-07-11T16:53:20,533] [main] INFO : URL opened successfully
[2024-07-11T16:53:20,646] [main] INFO : Navigating to URL: https://creditcards.chase.com/
[2024-07-11T16:53:22,063] [main] INFO : Expected Apply now URL and Actual Apply now URL is same ( Verifying Ink Cash Apply now URL - Passed
[2024-07-11T16:53:24,875] [main] INFO : Expected Ink cash learn more URL and Actual Ink cash URL is same (Verifying Ink cash Learn more URL - Passed 
[2024-07-11T16:53:29,612] [main] INFO : Expected Ink Preferred Apply now URL and Actual Ink Preferred Apply now URL is same (Verifying Ink Preferred Apply now URL - PASSED
[2024-07-11T16:53:32,594] [main] INFO : Expected Ink Preferred Learn more URL and Actual Ink Preferred Learn more URL is same (Varifying Ink Preferred Learn more URL - PASSED
[2024-07-11T16:53:36,913] [main] INFO : Expected South West Performance Apply now URL and Actual South West Performance Apply URL is same (Varifying South West Performance Apply URL - PASSED
[2024-07-11T17:03:38,865] [main] INFO : msedge browser initialized successfully
[2024-07-11T17:03:46,066] [main] INFO : URL opened successfully
[2024-07-11T17:03:46,191] [main] INFO : Navigating to URL: https://creditcards.chase.com/
[2024-07-11T17:03:47,961] [main] INFO : Expected Apply now URL and Actual Apply now URL is same ( Verifying Ink Cash Apply now URL - Passed
[2024-07-11T17:03:50,743] [main] INFO : Expected Ink cash learn more URL and Actual Ink cash URL is same (Verifying Ink cash Learn more URL - Passed 
[2024-07-11T17:03:55,228] [main] INFO : Expected Ink Preferred Apply now URL and Actual Ink Preferred Apply now URL is same (Verifying Ink Preferred Apply now URL - PASSED
[2024-07-11T17:03:57,840] [main] INFO : Expected Ink Preferred Learn more URL and Actual Ink Preferred Learn more URL is same (Varifying Ink Preferred Learn more URL - PASSED
[2024-07-11T17:04:02,333] [main] INFO : Expected South West Performance Apply now URL and Actual South West Performance Apply URL is same (Varifying South West Performance Apply URL - PASSED
[2024-07-11T17:04:04,873] [main] INFO : Expected South West Performance Learn more URL and Actual South West Performance Learn more Url is same (Varifying South West Performance Learn more URL - PASSED
[2024-07-11T17:06:50,209] [main] INFO : msedge browser initialized successfully
[2024-07-11T17:06:56,564] [main] INFO : URL opened successfully
[2024-07-11T17:06:56,666] [main] INFO : Navigating to URL: https://creditcards.chase.com/
[2024-07-11T17:06:58,540] [main] INFO : Expected Apply now URL and Actual Apply now URL is same ( Verifying Ink Cash Apply now URL - Passed
[2024-07-11T17:07:01,117] [main] INFO : Expected Ink cash learn more URL and Actual Ink cash URL is same (Verifying Ink cash Learn more URL - Passed 
[2024-07-11T17:07:05,394] [main] INFO : Expected Ink Preferred Apply now URL and Actual Ink Preferred Apply now URL is same (Verifying Ink Preferred Apply now URL - PASSED
[2024-07-11T17:07:07,763] [main] INFO : Expected Ink Preferred Learn more URL and Actual Ink Preferred Learn more URL is same (Varifying Ink Preferred Learn more URL - PASSED
[2024-07-11T17:07:12,113] [main] INFO : Expected South West Performance Apply now URL and Actual South West Performance Apply URL is same (Varifying South West Performance Apply URL - PASSED
[2024-07-11T17:07:14,612] [main] INFO : Expected South West Performance Learn more URL and Actual South West Performance Learn more Url is same (Varifying South West Performance Learn more URL - PASSED
[2024-07-11T17:12:27,644] [main] INFO : msedge browser initialized successfully
[2024-07-11T17:12:35,709] [main] INFO : URL opened successfully
[2024-07-11T17:12:35,825] [main] INFO : Navigating to URL: https://creditcards.chase.com/
[2024-07-11T17:12:36,134] [main] INFO : Clicked 'Apply now' button, a new window should open
[2024-07-11T17:12:37,694] [main] INFO : Expected Apply now URL and Actual Apply now URL are the same (verifying Apply URL - Passed)
[2024-07-11T17:12:40,953] [main] INFO : Expected Sapphire Preferred learn more URL and actual Sapphire Preferred learn more URL are same (verifying learn more URL - Passed)
[2024-07-11T17:12:44,844] [main] INFO : Clicked Freedom Unlimited Apply, new window should open
[2024-07-11T17:12:46,001] [main] INFO : Expected Apply now URL and Actual Apply now URL are the same (verifying Freedom Apply URL - Passed)
[2024-07-11T17:12:49,466] [main] INFO : Expected Learn more URL and Actual Learn more URL are the same (verifying Freedom Learn moreURL - Passed)
[2024-07-11T17:12:56,105] [main] INFO : Clicked Amazon learn more, new window should open
[2024-07-11T17:12:56,128] [main] INFO : Expected Learn URL and Actual Learn more URL are the same (verifying Amazon learn more URL - Passed)
[2024-07-11T17:12:59,950] [main] INFO : Expected Apply now URL and Actual Apply now URL are same (verifying Sapphire Reserve Apply Now URL - Passed)
[2024-07-11T17:13:03,530] [main] INFO : Expected Learn more URL and Actual Learn more URL are same (verifying Sapphire Reserve Learn more URL - Passed)
[2024-07-11T17:13:07,061] [main] INFO : Expected Apply now URL and Actual Apply now URL are same (verifying Southwest Rapid Rewards Apply URL - Passed)
[2024-07-11T17:13:11,034] [main] INFO : Expected Learn more URL and Actual Learn more URL are same (verifying Southwest Rapid Rewards Learn more URL - Passed)
[2024-07-11T17:13:14,647] [main] INFO : Expected Apply now URL and Actual Apply now URL are same (verifying United Apply URL - Passed)
[2024-07-11T17:13:17,864] [main] INFO : Expected Learn now URL and Actual Learn now URL is same (verifying United Learn more URL - Passed
[2024-07-11T17:16:29,900] [main] INFO : msedge browser initialized successfully
[2024-07-11T17:16:36,174] [main] INFO : URL opened successfully
[2024-07-11T17:16:36,285] [main] INFO : Navigating to URL: https://creditcards.chase.com/
[2024-07-11T17:16:36,588] [main] INFO : Clicked 'Apply now' button, a new window should open
[2024-07-11T17:16:41,288] [main] INFO : Expected Apply now URL and Actual Apply now URL are the same (verifying Apply URL - Passed)
[2024-07-11T17:16:44,765] [main] INFO : Expected Sapphire Preferred learn more URL and actual Sapphire Preferred learn more URL are same (verifying learn more URL - Passed)
[2024-07-11T17:16:48,400] [main] INFO : Clicked Freedom Unlimited Apply, new window should open
[2024-07-11T17:16:49,416] [main] INFO : Expected Apply now URL and Actual Apply now URL are the same (verifying Freedom Apply URL - Passed)
[2024-07-11T17:16:52,672] [main] INFO : Expected Learn more URL and Actual Learn more URL are the same (verifying Freedom Learn moreURL - Passed)
[2024-07-11T17:16:59,356] [main] INFO : Clicked Amazon learn more, new window should open
[2024-07-11T17:16:59,369] [main] INFO : Expected Learn URL and Actual Learn more URL are the same (verifying Amazon learn more URL - Passed)
[2024-07-11T17:17:03,676] [main] INFO : Expected Apply now URL and Actual Apply now URL are same (verifying Sapphire Reserve Apply Now URL - Passed)
[2024-07-11T17:17:07,289] [main] INFO : Expected Learn more URL and Actual Learn more URL are same (verifying Sapphire Reserve Learn more URL - Passed)
[2024-07-11T17:17:11,455] [main] INFO : Expected Apply now URL and Actual Apply now URL are same (verifying Southwest Rapid Rewards Apply URL - Passed)
[2024-07-11T17:17:14,403] [main] INFO : Expected Learn more URL and Actual Learn more URL are same (verifying Southwest Rapid Rewards Learn more URL - Passed)
[2024-07-11T17:17:17,951] [main] INFO : Expected Apply now URL and Actual Apply now URL are same (verifying United Apply URL - Passed)
[2024-07-11T17:17:21,599] [main] INFO : Expected Learn now URL and Actual Learn now URL is same (verifying United Learn more URL - Passed
[2024-07-11T17:20:18,244] [main] INFO : msedge browser initialized successfully
[2024-07-11T17:20:25,805] [main] INFO : URL opened successfully
[2024-07-11T17:20:25,916] [main] INFO : Navigating to URL: https://creditcards.chase.com/
[2024-07-11T17:20:28,273] [main] INFO : Expected Apply now URL and Actual Apply now URL are same (verifying Sapphire Reserve Apply Now URL - Passed)
[2024-07-11T17:20:32,043] [main] INFO : Expected Learn more URL and Actual Learn more URL are same (verifying Sapphire Reserve Learn more URL - Passed)
[2024-07-11T17:20:35,798] [main] INFO : Expected Apply now URL and Actual Apply now URL are same (verifying Southwest Rapid Rewards Apply URL - Passed)
